API;BM540009S-0L00;е60 '04- оюмекэ оепедмъъ, кебюъ ;840;1;BMW;51647033731;1
API;BM540009S-0R00;е60 '04- оюмекэ оепедмъъ, опюбюъ ;896;0;BMW;51647033732;1
API;BM5400150-0000;E60/61 '04- йюонр юкчлхмхебши;19768;0;BMW;41617111385;1
API;BM5400160-0L00;E60/61 04- йпшкн оепедмее, кебне, юкчлхмхебне;4536;2;BMW;41357111429;1
API;BM5400160-0R00;E60/61 04- йпшкн оепедмее, опюбне,  юкчлхмхебне;4536;2;BMW;41357111430;1
API;BM5400160-1L00;е60 '04- йпшкн кебне;1960;0;BMW;41357111429;1
API;BM5400160-1R00;е60 '04- йпшкн опюбне;1960;1;BMW;41357111430;1
API;BM540016L-0L00;E60/61 '04- кнйеп оепедмецн, кебнцн йпшкю ;728;2;BMW;51717033749;1
API;BM540016L-0R00;E60/61 '04- кнйеп оепедмецн, опюбнцн йпшкю ;728;0;BMW;51717033750;1
API;BM5400870-1000;е60 '04- аюлоеп гюдмхи, цпсмрнбюммши (яедюм) онд оюпйрпнмхй ;13440;1;BMW;51127077940;1
API;BM540087E-0000;E60/61 04- гюцксьйю асйя йпчйю ABS гюдмецн аюлоепю;369,6;0;BMW;51127119151;1
API;BM5400930-2L00;E60 '04- пеьерйю йюонрю кебюъ, вепмюъ C ABS;924;0;BMW;51137065701;1
API;BM5400930-2R00;E60 '04- пеьерйю йюонрю опюбюъ, вепмюъ C ABS;924;0;BMW;51137065702;1
API;BM5400930-3L00;E60 04- пеьерйю пюдхюрнпю кебюъ,  упнлхпнбюммюъ (яедюм, смхбепяюк)C ABS;1176;0;BMW;51137065701;1
API;BM5400930-3R00;E60 04- пеьерйю пюдхюрнпю опюбюъ,  упнлхпнбюммюъ (яедюм, смхбепяюк)C ABS;1176;0;BMW;51137065702;1
API;BM5400930-4L00;E60 '04- пеьерйю пюдхюрнпю кебюъ, упнлхпнбюммюъ+вепм. (яедюм, смхбепяюк) C ABS;1064;0;BMW;51137027061;1
API;BM5400930-4R00;E60 '04- пеьерйю пюдхюрнпю опюбюъ, упнлхпнбюммюъ+вепм. (яедюм, смхбепяюк) C ABS;1064;1;BMW;51137027062;1
API;BM540250E-00W0;E60 '04- тнмюпэ ябернхдмши, Cепн-йпюямши, йнлок.-4 ьр.;7840;3;BMW;0;1
API;BM541000G-2000;5 SERIES (F10) SDN '11- пеь╗рйю оепедмецн аюлоепю, люрнбюъ,в╗пмюъ;1120;4;BMW;51117285959;1
API;BM541000G-2L00;5 SERIES (F10) SDN '11- пеь╗рйю оепедмецн аюлоепю, люрнбюъ, в╗пмюъ, кебюъ;1008;1;BMW;51117200699;1
API;BM541000G-2R00;5 SERIES (F10) SDN '11- пеь╗рйю оепедмецн аюлоепю, люрнбюъ, в╗пмюъ, опюбюъ;1008;3;BMW;51117200698;1
API;BM541000G-3000;5 SERIES '11-  (F10) SDN пеь╗рйю оепедмецн аюлоепю;1176;3;BMW;51117285950;1
API;BM541000M-0L00;5 SERIES '11-  (F10) SDN лнкдхмц пеь╗рйх аюлоепю, кебши;672;0;BMW;51117231859;1
API;BM541000M-0R00;5 SERIES '11-  (F10) SDN лнкдхмц пеь╗рйх аюлоепю, опюбши;672;1;BMW;51117231860;1
API;BM541000U-0000;5 SERIES SDN (F10) '11-/BM 5 GRAN TURISMO(F07) '10- йпнмьреим аюлоепю;0;0;BMW;51 11 7 203 078;1
API;BM5410930-3L00;5 SERIES (F10) 550I '11- пеь╗рйю пюдхюрнпю, кебюъ;1400;8;BMW;51 13 7 261 355;1
API;BM5410930-3R00;5 SERIES (F10) 550I '11- пеь╗рйю пюдхюрнпю, опюбюъ;1400;8;BMW;51 13 7 261 356;1
API;BM55.600.A0;е60-65 '04-  гюыхрю йюпрепю юйоо  ;1960;1;BMW;51757050536;1
API;BM7100000-0000;E32 '86-94 аюлоеп оепедмхи, люрнбши,вепмши;0;0;BMW;51118111249;1
API;BM710000G-0L00;E32 '86-94 пеьерйю аюлоепю кебюъ;0;0;BMW;51111974441;1
API;BM710000G-0R00;E32 '86-94 пеьерйю аюлоепю опюбюъ;0;0;BMW;51111974442;1
API;BM710000M-0000;E32 '86-94 лнкдхмц оепедмецн аюлоепю, бепумхи, жемрпюкэмши, упнлхпнбюммши;0;0;BMW;51111908066;1
API;BM710000M-0L00;E32 '86-94 E32 лнкдхмц оепедмецн аюлоепю, кебши, бепумхи, упнлхпнбюммши;1176;0;BMW;51111908067;1
API;BM710000M-0R00;E32 '86-94, E32 лнкдхмц оепедмецн аюлоепю опюбши, бепу упнлхпнбюммши;0;0;BMW;51111908068;1
API;BM7100150-0000;E32 '86-93 йюонр (сгйхе мнгдпх);0;0;BMW;41618101914;1
API;BM7100160-0L00;E32 '86-94 йпшкн оепедмее, кебне, аег нрбепярхи;0;0;BMW;41351963537;1
API;BM7100160-0R00;E32 '86-94 йпшкн оепедмее, опюбне, аег нрбепярхи;0;0;BMW;41351963538;1
API;BM7100930-0000;E32 '86-93 пеьерйю пюдхюрнпю, жемрпюкэмюъ,  упнлхпнбюммюъ;1512;0;BMW;51131908697;1
API;BM7100930-0L00;E32 '86-93 пеьерйю пюдхюрнпю кебюъ;1176;2;BMW;51131938425;1
API;BM7100930-0R00;E32 '86-93 пеьерйю пюдхюрнпю опюбюъ;1176;7;BMW;51131938426;1
API;BM72.600.1;е38 '95-98 гюыхрю йюпрепю опюбюъ,  анйнбюъ  ;448;21;BMW;51718172662;1
API;BM72.600.2;е38 '95-98 гюыхрю кебюъ юйоо    ;448;15;BMW;51718172661;1
API;BM7200000-0000;е38 '95-01 аюлоеп оепедмхи, цпсмрнбюммши;2716;0;BMW;51118125303;1
API;BM720000G-0000;E38 '95-01 пеьерйю аюлоепю  люрнбюъ,вепмюъ, окюярхйнбюъ ;1008;0;BMW;51118125325;1
API;BM720000G-1000;е38 '95-01 пеьерйю аюлоепю  цпсмрнбюммюъ, вепмюъ, ABS ;448;11;BMW;51118125325;1
API;BM720000L-0000;е38 '95-01 окюмйю онд мнлеп ;616;14;BMW;51118125311;1
API;BM720000M-0L00;е38 '95-01 лнкдхмц аюлоепю кебши, вепмши, аег нрбепярхъ,цпсмрнбюммши;420;1;BMW;51118125309;1
API;BM720000M-0R00;е38 '95-01 лнкдхмц аюлоепю, опюбши, аег нрбепярхъ,цпсмрнбюммши, вепмши  ;420;7;BMW;51118125310;1
API;BM720000M-1L00;е38 '95-01 лнкдхмц аюлоепю кебши, я нрбепярхел, цпсмрнбюммши, вепмши  ;560;0;BMW;51118170555;1
API;BM720000M-1R00;е38 '95-01 лнкдхмц аюлоепю  опюбши, я нрбепярхел, цпсмрнбюммши, вепмши ;560;6;BMW;51118170556;1
API;BM720000M-2L00;е38 '95-01 лнкдхмц аюлоепю оепедмецн, кебнцн, бепу  упнлхпнбюммши,  а/нрбепярхъ о/нлшбюрекэ ;403,2;0;BMW;51118125437;1
API;BM720000M-2R00;е38 '95-01 лнкдхмц аюлоепю оепедмецн, опюбнцн, бепу.  упнлхпнбюммши,  а/нрбепярхъ о/нлшбюрекэ ;403,2;0;BMW;51118125438;1
API;BM720000M-3L00;е38 '95-01 лнкдхмц аюлоепю кебнцн, бепу.  упнлхпнбюммши, я нрбепярхел о/нлшбюрекэ;420;0;BMW;51118168105;1
API;BM720000M-3R00;е38 '95-01 лнкдхмц аюлоепю опюбнцн, бепу.  упнлхпнбюммши, я нрбепярхел о/нлшбюрекэ ;420;0;BMW;51118168106;1
API;BM720000R-0000;е38 '95-01 сяхкхрекэ оепедмецн аюлоепю, юккчлхмхебши;7560;0;BMW;51118150421;1
API;BM7200090-0000;е38 '95-01 ясоонпр пюдхюрнпю (оепедмъъ оюмекэ);4200;0;BMW;51718125148;1
API;BM7200150-0000;е38 '95-01 йюонр;28840;0;BMW;41618183124;1
API;BM7200160-0L00;е38 '95-98 йпшкн оепедмее, кебне;8736;0;BMW;41358157625;1
API;BM7200160-0R00;е38 '95-98 йпшкн оепедмее, опюбне;8736;0;BMW;41358157626;1
API;BM7200160-1L00;е38 '99-01 йпшкн оепедмее, кебне;9240;0;BMW;41358269095;1
API;BM7200160-1R00;е38 '99-01 йпшкн оепедмее, опюбне;9520;0;BMW;41358269096;1
API;BM720040J-0L00;е38 '95-01 E39 псвйю дбепх кебни,  бмсрпеммъъ;0;0;BMW;51218226049;1
API;BM720040J-0R00;е38 '95-01 E39 псвйю дбепх опюбни, бмсрпеммъъ;0;0;BMW;51218226050;1
API;BM7200930-1LW0;е38 '95-98 пеьерйю пюдхюрнпю кебюъ,  упнлхпнбюммюъ;1568;0;BMW;51138231595;1
API;BM7200930-1RW0;е38 '95-98 пеьерйю пюдхюрнпю опюбнцн, упнлхпнбюммюъ;1568;0;BMW;51138231596;1
API;BM7200930-2L00;е38 '99-01 пеьерйю пюдхюрнпю кебюъ, упнлхпнбюммюъ;1120;1;BMW;51138231593;1
API;BM7200930-2R00;е38 '99-01 пеьерйю пюдхюрнпю опюбюъ, упнлхпнбюммюъ;1120;1;BMW;51138231594;1
API;BM7203930-0000;е38 '95-01 лнрнп+бемрхкърнп йнмдемя йнмд я йнпося;9240;0;BMW;64548391882;1
API;BM7207010-0000;E38 '95-01 йпеоеф пюдхюрнпю ;140;0;BMW;17111737709;1
API;BM730009L-0000;е65 '02-08 вюярэ оюмекх оепедмеи, мхфмеи ;4088;3;BMW;51717022966;1
API;BM730009S-0L00;е65 '02-08 оюмекэ оепедмъъ, кебюъ ;4032;3;BMW;51717022967;1
API;BM730009S-0R00;е65 '02-08 оюмекэ оепедмъъ, опюбюъ ;4032;1;BMW;51717022968;1
API;BM7300150-0000;е65/е66 '02-05 йюонр;27440;0;BMW;41617043239;1
API;BM7300150-1000;е65/е66 '05- йюонр;23520;0;BMW;41617138471;1
API;BM7300160-0L00;е65/е66 '02-05 йпшкн оепедмее, кебне;10080;0;BMW;41357061661;1
API;BM7300160-0R00;е65/е66 '02-05 йпшкн оепедмее, опюбне;10080;0;BMW;41357061662;1
API;BM7300160-1L00;E65/66 '05- йпшкн кебне, лерюккхвеяйне  ;9912;1;BMW;41357138473;1
API;BM7300160-1R00;е65/66 '05- йпшкн опюбне, лерюккхвеяйне ;10360;0;BMW;41357138474;1
API;BM7300930-0000;е65/е66 '02-05 пеьерйю пюдхюрнпю, вепмюъ;1904;4;BMW;51137037727;1
API;BM730093N-0L00;е65/е66 '02-05 лнкдхмц пеьерйх кебши, упнлхпнбюммши;812;3;BMW;51138223219;1
API;BM730093N-0R00;е65/е66 '02-05 лнкдхмц пеьерйх опюбни, упнлхпнбюммши;812;5;BMW;51138223220;1
API;BM7400160-1L00;7SERIES F01/02 '09- йпшкн оепедмее, кебне фекег.;15680;2;BMW;41007261461;1
API;BM7400160-1R00;7SERIES F01/02 '09- йпшкн оепедмее, опюбне фекег.;15680;2;BMW;41007261462;1
API;BM99.005H.00;е30/е36, л40 оюрпсанй пюдхюрнпю ;476;0;BMW;11531714738;1
API;BM99.005H.02;E46, M43 '99- оюрпсанй пюдхюрнпю;252;0;BMW;11531708808;1
API;BM99.353R.01;E32/E34/E38 M60 йпшьйю реплнярюрю ;504;0;BMW;11531720173;1
API;BM990005H-0200;E46 '98-01, M43 оюрпсанй пюдхюрнпю ;0;0;BMW;11531708808;1
API;BM990029K-0100;е39 '96-02 псвйю гюлйю аюпдювйю;0;0;BMW;0;1
API;BM990099R-0000;E32/E34 '88-95 оеркъ аемгнаюйю  ;168;29;BMW;51171928197;1
API;BM990099R-0100;E38/39 '95-01 оеркъ аемгнаюйю ;252;0;BMW;0;1
API;BM990353R-0000;е38 '95-01, E39, M52 йпшьйю реплнярюрю;0;0;BMW;0;1
API;BM990353R-0100;е38 '95-01, E39, M60 йпшьйю реплнярюрю;0;0;BMW;0;1
API;BM990475C-0000;E34/36/38/39/46 анкр пюдхюрнпю ;67,2;0;BMW;17111712788;1
API;BMX5.600.A1;X5 гюыхрю дмхыю онпнцю опюбюъ, окюярлюяяю;1400;0;BMW;51718402438;1
API;BMX5.600.A2;X5 гюыхрю дмхыю онпнцю  кебюъ, окюярлюяяю ;1120;4;BMW;51718402437;1
API;BMX50000L-1000;X5 '00-03 окюмйю онд мнлеп ;840;0;BMW;51118408184;1
API;CD3500000-0000;CTS '03-07 аюлоеп оепедмхи,  цпсмрнбюммши;7056;0;CADILLAC;19178478;1
API;CD350000R-0000;CTS '03-07 сяхкхрекэ оепедмецн аюлоепю, юкчлхмхебши;2072;0;CADILLAC;25764982;1
API;CD350009U-0000;CTS '03-07 ясоонпр пюдхюрнпю,  бепумъъ вюярэ;5040;2;CADILLAC;10355571;1
API;CD3500160-0R00;CTS 03-07 йпшкн оепедмее, опюбне;6720;1;CADILLAC;88890924;1
API;CR6100000-2000;PT CRUISER '01-05 аюлоеп оепедмхи,  цпсмрнбюммши;4704;0;CHRYSLER;5017861AB;1
API;CR610000R-0000;PT CRUISER '01- сяхкхрекэ оепедмецн аюлоепю;952;0;CHRYSLER;5288789AC;1
API;CR610009S-0L00;PT CRUISER '01- пюлйю тюпш бмсрпемъъ кебюъ люрюккхвеяйюъ;784;0;CHRYSLER;4724865AC;1
API;CR610009S-0R00;PT CRUISER '01- оюмекэ бепу пюлйю тюпш бмсрпемъъ опюбюъ люрюккхвеяйюъ;784;0;CHRYSLER;4724864AC;1
API;CR610009S-1L00;PT CRUISER '01- пюлйю тюпш бмсрпемъъ кебюъ люрюккхвеяйюъ;868;0;CHRYSLER;4724485AC;1
API;CR610009S-1R00;PT CRUISER '01- пюлйю тюпш бмсрпемъъ опюбюъ люрюккхвеяйюъ;504;1;CHRYSLER;4724484AC;1
API;CR6100110-0000;PT CRUISER '01-05 оюмекэ пеь╗рйх пюдхюрнпю;896;0;CHRYSLER;5288792AB;1
API;CR6100150-1000;PT CRUISER '01- йюонр;9744;0;CHRYSLER;5067639AB;1
API;CR6100160-0L00;PT CRUISER '01- йпшкн оепедмее, кебне, я нрбепярхел о/онбрнпхрекэ;0;0;CHRYSLER;5015485AF;1
API;CR6100160-0R00;PT CRUISER '01- йпшкн оепедмее, опюбне, я нрбепярхел о/онбрнпхрекэ ;0;0;CHRYSLER;5015484AF;1
API;CR6100930-0000;PT CRUISER '01-05 пеьерйю пюдхюрнпю вепмюъ;1736;0;CHRYSLER;1-ORH78DX8AD;1
API;CR6100930-2000;PT CRUISER '06- пеьерйю пюдхюрнпю упнлхпнбюммюъ;1232;0;CHRYSLER;5179089AA;1
API;CR620009U-0000;STRATUS '95-00 {яIRRUS} аюкйю ясоонпрю пюдхюрнпю бепумъъ;784;0;CHRYSLER;4646169AB;1
API;CR6600150-1000;300M '99-04 йюонр;10640;1;CHRYSLER;5003100AD;1
API;CR6600160-0L00;CONCORD '98-04 {+ LHS 99-04} йпшкн оепедмее, кебне кеб;3080;1;CHRYSLER;5003061AA;1
API;CR6600160-0R00;CONCORD '98-04 {+ LHS 99-04} йпшкн оепедмее, опюбне;3080;1;CHRYSLER;5003060AA;1
API;CR6600160-1L00;300M '99-04 йпшкн оепедмее, кебне;0;0;CHRYSLER;5003067AC;1
API;CR6600160-1R00;300M '99-04 йпшкн оепедмее, опюбне;5600;1;CHRYSLER;5003066AC;1
API;CR6600930-0000;CONCORD '98-01 пеьерйю пюдхюрнпю б яанпе, упнлхпнбюммюъ;2856;0;CHRYSLER;4574849;1
API;CR6600930-1000;300M '99-01 пеьерйю пюдхюрнпю упнлхпнбюммюъ, вепмюъ;4256;0;CHRYSLER;4805107AB;1
API;CR6700000-1000;300я '05- V 5,0 аюлоеп оепедмхи, цпсмрнбюммши, вепмши ;6160;0;CHRYSLER;4805774AC;1
API;CR670000M-4L00;300я '05- V 2,7-3,5 лнкдхмц оепедмецн аюлоепю, кебши, упнлхпнбюммши  ;224;0;CHRYSLER;4805937AA;1
API;CR670000M-4R00;300я '05- лнкдхмц оепедмецн аюлоепю опюбши, упнлхпнбюммши, V 2,7-3,5 ;224;0;CHRYSLER;4805936AA;1
API;CR6700150-1100;300я '05- йюонр лерюккхвеяйхи;19600;0;CHRYSLER;5112136AH;1
API;CR7300000-6000;COUNTYR '01-05  аюлоеп оепедмхи, люрнбши, вепмши, аег нрбепярхи онд о/рслюммше тюпш;0;0;CHRYSLER;5018611AA;1
API;CR7300000-C000;COUNTRY '05-07  аюлоеп оепедмхи, люрнбши, цпсмрнбюммши, аег нрбепярхи онд о/рслюммше тюпш ;0;0;CHRYSLER;5139120AA;1
API;CR8000160-0R00;PACIFICA '04-  йпшкн оепедмее, опюбне;2240;0;CHRYSLER;5093792AA;1
API;CT0600150-1000;C1 '12- йюонр;7840;1;CITROEN;16079-83980;1
API;CT120000M-0L00;я3 '01- лнкдхмц оепедмецн аюлоепю, кебши, вепмши;448;2;CITROEN;7452.V9;1
API;CT120000M-0R00;я3 '01- лнкдхмц оепедмецн аюлоепю, опюбши, вепмши;448;0;CITROEN;7452.W0;1
API;CT120000R-0000;я3 '01- сяхкхрекэ оепедмецн аюлоепю;1344;2;CITROEN;7414AL;1
API;CT1200090-0000;я3 '01- ясоонпр пюдхюрнпю (оепедмъъ оюмекэ )окюярлюяяю,  лйо/ йоо;1232;5;CITROEN;7104.T1;1
API;CT1200090-1000;я3 '01- ясоонпр пюдхюрнпю (оепедмъъ оюмекэ) окюярлюяяю,  юйоо;1176;0;CITROEN;7104.P4;1
API;CT1200150-0000;я3 '01-05 йюонр;3248;0;CITROEN;7901.K6;1
API;CT1200150-1000;я3 '05- йюонр;3640;1;CITROEN;7901.N0;1
API;CT120016L-0L00;C3 PET '02-'05 кнйеп оепедмецн йпшкю, кебши;728;3;CITROEN;7136.Q7;1
API;CT120016L-0R00;C3 PET '02-'05 кнйеп оепедмецн йпшкю, опюбши;728;1;CITROEN;7136.Q8;1
API;CT1200870-0000;C3 '02- аюлоеп гюдмхи, цпсмрнбюммши ;5600;0;CITROEN;0;1
API;CT1700000-A000;XSARA PICASSO '00-'06 аюлоеп оепедмхи;9240;1;CITROEN;7401.T1;1
API;CT170000R-0000;XSARA '01-'03 сяхкхрекэ оепедмецн аюлоепю , фекегмши;1232;0;CITROEN;7414T1;1
API;CT170000R-A000;XSARA PICASSO '00-'06  сяхкхрекэ аюлоепю ;1568;0;CITROEN;7414.GT;1
API;CT170009U-1000;XSARA DSL 1.9L '01-'03 оепедмъъ оюмекэ;2352;3;CITROEN;7106.A9;1
API;CT170009U-A000;XSARA PICASSO '00-'06 оепедмъъ оюмекэ (ярюкэ);1904;1;CITROEN;7106.A6;1
API;CT1700150-0000;XSARA '01-'03 йюонр (ярюкэ);8680;0;CITROEN;7901.J1;1
API;CT1700150-A000;XSARA PICASSO '00-'06 йюонр (ярюкэ);5600;1;CITROEN;7901.H4;1
API;CT1700160-0L00;XSARA '01-'03 йпшкн оепедмее, кебне (ярюкэ);2408;2;CITROEN;7840.L0;1
API;CT1700160-0R00;XSARA '01-'03 йпшкн оепедмее, опюбне (ярюкэ);2408;0;CITROEN;7841.N9;1
API;CT1700160-AL00;XSARA PICASSO '00-'06 йпшкн оепедмее, кебне (ярюкэ);3472;2;CITROEN;7840.Q0;1
API;CT1700160-AR00;XSARA PICASSO '00-'06 йпшкн оепедмее, опюбне (ярюкэ);3472;2;CITROEN;7841.R9;1
API;CT170016L-0L00;XSARA '01-'03 кнйеп йпшкю оепедмецн, кебнцн;728;0;CITROEN;7136.Q5;1
API;CT170016L-0R00;XSARA '01-'03 кнйеп йпшкю оепедмецн, опюбнцн;728;2;CITROEN;7136.Q6;1
API;CT170016L-AL00;XSARA PICASSO '00-'06 кнйеп йпшкю оепедмецн, кебнцн;896;0;CITROEN;7136.K3;1
API;CT170016L-AR00;XSARA PICASSO '00-'06 кнйеп йпшкю оепедмецн, опюбнцн;896;0;CITROEN;7136.K4;1
API;CT1700270-0000;XSARA '01-05 аюкйю ясоонпрю пюдхюрнпю мхфмъъ;644;0;CITROEN;7209.95;1
API;CT2200090-0000;C5 '01-04 ясоонпр пюдхюрнпю (оепедмъъ оюмекэ);1848;4;CITROEN;7104.J3;1
API;CT250000R-0000;я4 '05- сяхкхрекэ оепедмецн аюлоепю юкчлхмхебши;4480;3;CITROEN;7106.C5;1
API;CT250000R-0100;C4  05--- сяхкхрекэ оепедмнцн аюлоепю ;0;0;CITROEN;7106-C5;1
API;CT2500150-0000;я4 '05- йюонр;4760;2;CITROEN;7901L1;1
API;CT2500160-0L00;я4 '05- йпшкн оепедмее, кебне, окюярлюяяю;1848;0;CITROEN;7840.Q3;1
API;CT2500160-0R00;я4 '05- йпшкн оепедмее, опюбне, окюярлюяяю;1848;5;CITROEN;7841.S2;1
API;CT251000R-1000;C4 AIRCROSS '12-/PG 4008 '12- сяхкхрекэ аюлоепю;3920;0;CITROEN;16077-26680;1
API;CT7600000-1000;JUMPER '94-02, PG BOXER, FIAT DUCATO  аюлоеп оепедмхи я нрбепярхълх онд о/рслюммше тюпш, яепши;5936;2;CITROEN;1302624604;1
API;CT8100090-0000;BERLINGO '96-02 {+ PG PARTNER} ясоонпр пюдхюрнпю (оепедмъъ оюмекэ);2352;0;CITROEN;7104C9;1
API;CT8100150-0000;BERLINGO '96-02 йюонр;5880;0;CITROEN;7901G0;1
API;CT8100930-0000;BERLINGO '96-02 пеьерйю пюдхюрнпю цпсмрнбюммюъ;672;0;CITROEN;7804GO;1
API;CT8100930-1000;BERLINGO '99- пеьерйю ;280;0;CITROEN;7804GO;1
API;CT8200000-0000;BERLINGO '03- аюлоеп оепедмхи ;0;0;CITROEN;7401W7;1
API;CT8200090-0000;BERLINGO '03-'07 (ясоонпр пюдхюрнпю) оепедмъъ оюмекэ ;2352;2;CITROEN;7106C2;1
API;CT8200150-0000;BERLINGO '03-'07 йюонр;5096;3;CITROEN;7901K5;1
API;CT8200160-0L00;BERLINGO '03-'07 оепедмее йпшкн, кебне;3472;1;CITROEN;7840Q1;1
API;CT8200160-0R00;BERLINGO '03-'07 оепедмее йпшкн, опюбне;3472;3;CITROEN;7840Q0;1
API;CT820016L-0L00;BERLINGO '03-'07 ондйпшкнй йпшкю оепедмецн, кебнцн;560;0;CITROEN;7136.R1;1
API;CT820016L-0R00;BERLINGO '03-'07 ондйпшкнй йпшкю оепедмецн, опюбнцн;560;0;CITROEN;7136.R2;1
API;CT820016L-1L00;BERLINGO '03-'07 ондйпшкнй йпшкю оепедмецн, кебнцн;588;0;CITROEN;7136.K5;1
API;CT820016L-1R00;BERLINGO '03-'07 ондйпшкнй йпшкю оепедмецн, опюбнцн;588;0;CITROEN;7136.K6;1
API;CT821000R-1000;BERLINGO '08-  сяхкхрекэ оепедмецн аюлоепю;2072;1;CITROEN;7414.YQ;1
API;CT821009U-0000;BERLINGO '08- оюмекэ оепедмъъ, бепумъъ вюярэ;1624;0;CITROEN;7416.J3;1
API;CT8210160-0L00;BERLINGO '08- йпшкн оепедмее, кебне;4200;0;CITROEN;7840.W2;1
API;CT8210160-0R00;BERLINGO '08- йпшкн оепедмее, опюбне;4200;1;CITROEN;7841.Y2;1
API;CT821087R-0000;BERLINGO '08- сяхкхрекэ гюдмецн аюлоепю;4592;2;CITROEN;7414.ZF;1
API;CV0210000-0000;AVEO '04- аюлоеп оепедмхи, вепмши,  я нрбепярхълх о/онбрнпхрекэ онбнпнрю ;3192;5;CHEVROLET;96542983;1
API;CV021000R-0000;AVEO '04- сяхкхрекэ аюлоепю оепедмхи;1792;0;CHEVROLET;96542996;1
API;CV0210090-0000;AVEO '04- ясоонпр пюдхюрнпю ( оепедмъъ оюмекэ);5600;1;CHEVROLET;96440662;1
API;CV0210150-0000;AVEO '04- йюонр;3808;4;CHEVROLET;96297541;1
API;CV0210160-0L00;AVEO '04- йпшкн оепедмее, кебне, я нрбепярхълх о/онбрнпхрекэ онбнпнрю;1344;3;CHEVROLET;96540887;1
API;CV0210160-0R00;AVEO '04- йпшкн оепедмее, опюбне, я нрбепярхълх о/онбрнпхрекэ онбнпнрю;1344;2;CHEVROLET;96540888;1
API;CV021016L-0L00;AVEO '04- ондйпшкнй йпшкю оепедмецн, кебнцн;324,8;0;CHEVROLET;96542971;1
API;CV021016L-0R00;AVEO '04- ондйпшкнй йпшкю оепедмецн, опюбнцн;324,8;0;CHEVROLET;96542972;1
API;CV0210870-2000;AVEO '04- аюлоеп гюдмхи яедюм .;4872;0;CHEVROLET;96543142;1
API;CV0210930-0000;AVEO '04-07 пеьерйю пюдхюрнпю упнлхпнбюммюъ (USA);1288;0;CHEVROLET;96492232;1
API;CV0210930-1000;AVEO '04- пеьерйю пюдхюрнпю упнлхпнбюммюъ, вепмюъ;1568;0;CHEVROLET;96490594;1
API;CV0219410-0L00;AVEO '04- гепйюкн кебне, леуюм.;0;0;CHEVROLET;96394980;1
API;CV0219410-0R00;AVEO '04- гепйюкн опюбне, леуюм.;2352;0;CHEVROLET;96406189;1
API;CV0219410-1L00;AVEO '04- гепйюкн кебне, щкейрпхвеяйне;0;0;CHEVROLET;96406188;1
API;CV0219410-1R00;AVEO '04- гепйюкн опюбне, щкейрпхвеяйне;0;0;CHEVROLET;96406191;1
API;CV0220000-0000;AVEO '07- аюлоеп оепедмхи, люрнбши, вепмши (яедюм);1568;1;CHEVROLET;96648503;1
API;CV0220000-0100;AVEO '06- аюлоеп оепедмхи, цпсмрнбюммши, я нрбепярхълх онд о/рслюммше тюпш (яедюм) ;2184;0;CHEVROLET;96648503;1
API;CV022000G-0L00;AVEO '06- пеьерйю аюлоепю оепедмецн, кебюъ, я нрбепярхълх онд о/опнрхбнрслюммше тюпш (яедюм);190,4;1;CHEVROLET;96648783;1
API;CV022000G-0R00;AVEO '06- пеьерйю аюлоепю оепедмецн, опюбюъ, я нрбепярхълх онд о/опнрхбнрслюммше тюпш, (яедюм);190,4;1;CHEVROLET;96648784;1
API;CV022000R-0000;AVEO '06- сяхкхрекэ аюлоепю оепедмецн (яедюм);2128;0;CHEVROLET;96648627;1
API;CV0220090-0000;AVEO '06- ясоонпр пюдхюрнпю ( оепедмъъ оюмекэ);4648;1;CHEVROLET;96648004;1
API;CV0220150-0000;AVEO '06- йюонр (яедюм);3724;4;CHEVROLET;96649257;1
API;CV0220150-1000;AVEO '08- йюонр (ущрваей);6888;5;CHEVROLET; 96649257;1
API;CV022015M-0000;AVEO '06- лнкдхмц пеьерйх пюдхюрнпю,  бепум. упнл. (яедюм);560;0;CHEVROLET;96852700;1
API;CV0220160-0L00;AVEO '06- йпшкн оепедмее, кебне (яедюм);1120;14;CHEVROLET;96649245;1
API;CV0220160-0R00;AVEO '06- йпшкн оепедмее, опюбне (яедюм);1120;3;CHEVROLET;96649246;1
API;CV0220160-4R00;AVEO '08- йпшкн оепедмее, опюбне (ущрваей);4424;0;CHEVROLET;96888471;1
API;CV022016L-1L00;AVEO '08- кнйеп йпшкю оепедмецн (ущрваей);448;0;CHEVROLET;96464954;1
API;CV022016L-1R00;AVEO '08- кнйеп йпшкю оепедмецн, опюбнцн (ущрваей);448;0;CHEVROLET;96648531;1
API;CV0220870-0000;AVEO '06- аюлоеп гюдмхи, вепмши, цпсмрнбюммши (яедюм);3192;0;CHEVROLET;96648654;1
API;CV0220870-1000;AVEO '08- аюлоеп гюдмхи, цпсмрнбюммши (ущрващй);4648;1;CHEVROLET;96648654;1
API;CV0220930-0000;AVEO '06- пеьерйю пюдхюрнпю, упнлхпнбюммюъ,вепмюъ (яедюм);1792;0;CHEVROLET;96648529;1
API;CV0230000-0000;SONIC/AVEO EX.H/B RS MODEL '12- оепедмхи аюлоеп;0;0;CHEVROLET;95229055;1
API;CV0230160-0L00;SONIC/AVEO '12- йпшкн оепедмее, кебне;2156;2;CHEVROLET;95473425;1
API;CV0230160-0R00;SONIC/AVEO '12- йпшкн оепедмее, опюбне;2156;2;CHEVROLET;95473426;1
